!------------------------------------------------------------
!      2  FF.PIP00B
!#-----------------------------
! Step index:   0
! S-position:    0.000000
!         Z   Charge/Meter    CSR_Kick/m       I_CSR/m      S_Source
   -0.000453  2.990320E-08  0.000000E+00 -0.000000E+00 -3.553063E+01
   -0.000298  3.206847E-08  0.000000E+00 -0.000000E+00 -3.762302E+01
   -0.000143  3.339796E-08  0.000000E+00 -0.000000E+00 -3.971541E+01
    0.000012  3.373805E-08  0.000000E+00 -0.000000E+00 -4.180780E+01
    0.000167  3.324890E-08  0.000000E+00 -0.000000E+00 -4.390019E+01
    0.000321  3.159491E-08  0.000000E+00 -0.000000E+00 -4.599258E+01
    0.000476  2.945545E-08  0.000000E+00 -0.000000E+00 -4.808497E+01
    0.000631  2.640039E-08  0.000000E+00 -0.000000E+00 -5.017736E+01
    0.000786  2.305806E-08  0.000000E+00 -0.000000E+00 -5.226975E+01
    0.000941  1.987958E-08  0.000000E+00 -0.000000E+00 -5.436214E+01
    0.001096  1.631076E-08  0.000000E+00 -0.000000E+00 -5.645453E+01
    0.001251  1.323975E-08  0.000000E+00 -0.000000E+00 -5.854692E+01
    0.001406  1.001853E-08  0.000000E+00 -0.000000E+00 -6.063931E+01
    0.001560  7.822408E-09  0.000000E+00 -0.000000E+00 -6.273170E+01
    0.001715  5.782755E-09  0.000000E+00 -0.000000E+00 -6.482409E+01
    0.001870  4.125213E-09  0.000000E+00 -0.000000E+00 -6.691648E+01
    0.002025  2.858366E-09  0.000000E+00 -0.000000E+00 -6.900887E+01
    0.002180  1.939929E-09  0.000000E+00 -0.000000E+00 -7.110126E+01
    0.002335  1.252116E-09  0.000000E+00 -0.000000E+00 -7.319365E+01
    0.002490  8.161255E-10  0.000000E+00 -0.000000E+00 -7.528604E+01
    0.002645  4.699876E-10  0.000000E+00 -0.000000E+00 -7.737843E+01
    0.002799  3.938314E-10  0.000000E+00 -0.000000E+00 -7.947082E+01
    0.002954  6.214797E-11  0.000000E+00 -0.000000E+00 -8.156321E+01
    0.003109  0.000000E+00  0.000000E+00 -0.000000E+00 -8.365560E+01
!#-----------------------------
! Step index:   5
! S-position:    0.050000
!         Z   Charge/Meter    CSR_Kick/m       I_CSR/m      S_Source
   -0.002931  0.000000E+00  0.000000E+00 -0.000000E+00 -2.042388E+00
   -0.002776  6.214804E-11  0.000000E+00 -0.000000E+00 -4.134776E+00
   -0.002621  5.084010E-10  0.000000E+00 -0.000000E+00 -6.227164E+00
   -0.002466  8.897628E-10  0.000000E+00 -0.000000E+00 -8.319552E+00
   -0.002311  1.396922E-09  0.000000E+00 -0.000000E+00 -1.041194E+01
   -0.002156  2.093179E-09  0.000000E+00 -0.000000E+00 -1.250433E+01
   -0.002002  3.116215E-09  0.000000E+00 -0.000000E+00 -1.459672E+01
   -0.001847  4.399212E-09  0.000000E+00 -0.000000E+00 -1.668910E+01
   -0.001692  5.811850E-09  0.000000E+00 -0.000000E+00 -1.878149E+01
   -0.001537  8.229464E-09  0.000000E+00 -0.000000E+00 -2.087388E+01
   -0.001382  1.061272E-08  0.000000E+00 -0.000000E+00 -2.296627E+01
   -0.001227  1.393207E-08  0.000000E+00 -0.000000E+00 -2.505866E+01
   -0.001072  1.695687E-08  0.000000E+00 -0.000000E+00 -2.715104E+01
   -0.000918  2.026918E-08  0.000000E+00 -0.000000E+00 -2.924343E+01
   -0.000763  2.397870E-08  0.000000E+00 -0.000000E+00 -3.133582E+01
   -0.000608  2.709443E-08  0.000000E+00 -0.000000E+00 -3.342821E+01
   -0.000453  2.990324E-08  0.000000E+00 -0.000000E+00 -3.552059E+01
   -0.000298  3.206846E-08  0.000000E+00 -0.000000E+00 -3.761298E+01
   -0.000143  3.339790E-08  0.000000E+00 -0.000000E+00 -3.970537E+01
    0.000012  3.373807E-08  0.000000E+00 -0.000000E+00 -4.179776E+01
